,url,name,category,brand,pack_size,case_size,indications,precautions,directions_for_use,shelf_life,flavours
150,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,MSUD Anamix Infant,Metabolics,Anamix,400g,From birth,"Must be used under medical supervision. For enteral use only. For use in infants and as a supplementary feed in young children. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g breast milk or proprietary infant formula to supply leucine, isoleucine, valine, fluid and general nutrition requirements of the infant or child in quantities as prescribed by a clinician or dietitian. Only intended for use in those with proven Maple Syrup Urine Disease.","The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The recommended feed concentration is 15% w/v. i.e. 15g Anamix Infant made up to 100mls with water. Use only the scoop provided. Each level scoop (5g) requires 30mls of water to yield the recommended feed concentration (15% w/v). When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using). 2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Shake or stir formula immediately before use. Formula should not be warmed for longer than 15 minutes prior to feeding. Do not boil formula and do not use a microwave oven to prepare or warm formula. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",18 months,not found,Unflavoured
151,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,MSUD Anamix Junior,Metabolics,Anamix,30 x 36g,From 1 year,"MSUD Anamix Junior is a Food for Special Medical Purposes for use in the dietary management of maple syrup urine disease (MSUD) in children aged 1–10 years, and must be used under medical supervision.","Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the leucine, isoleucine, valine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Not suitable for infants under 1 year.",Pour the required volume of cold water into a container. Add the prescribed quantity of MSUD Anamix Junior and shake until the powder has dissolved. The recommended dilution is one sachet (36g) of MSUD Anamix Junior made up with 100ml of water to a final volume of approximately 126ml. Water or permitted drinks should be offered at the same time as MSUD Anamix Junior to ensure adequate fluid intake.,18 months,Neutral
152,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,MSUD Anamix Junior LQ,Metabolics,Anamix,125ml,36 x 125ml,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the leucine, valine, isoleucine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Not suitable for infants under 1 year.","The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. Best served chilled and consumed immediately. Shake well before consumption.",12 months,not found,Orange
153,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,MSUD Lophlex LQ,Metabolics,Lophlex,"62.5ml, 125ml",From 4 years,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: for use in the dietary management of proven maple syrup urine disease (MSUD) in children from 4 years of age and adults, including pregnant women (in conjunction with standard folic acid supplementation). ","This product should not be used as a sole source of protein but must be supplemented with a source of natural protein, fluid and other nutrients in medically prescribed quantities to supply the isoleucine, leucine, valine, fluid and general nutrition requirements of the patient. Only to be used by individuals with proven maple syrup urine disease. Contains only trace amounts of sodium, potassium and chloride.","The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. The daily intake should be distributed throughout the day. Water or diluted drinks should be offered or taken at the same time as MSUD Lophlex LQ. Best served chilled. Shake well before use.",12 months. Best before date: See individual packaging.,Juicy Berries
154,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,MSUD Maxamum,Metabolics,500g,From 8 years,not found,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the leucine, isoleucine, valine, fluid  and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Only intended for use in those with proven Maple Syrup Urine Disease. Not intended for infants or young children.","The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. Paste the prescribed amount of powder with a small amount of water. Gradually stir in the remaining water until the required volume is achieved. Initially, a 1 to 7 dilution is recommended (ie. 100g Maxamum plus 700mls of water) with the concentration increasing to 1 to 5 (ie. 100g Maxamum  plus 500mls water), with increasing tolerance. These dilutions are guidelines only. Maxamum  can be taken as a more concentrated drink or paste, however water or diluted drinks should also be taken to counteract high osmolality.  Maxamum may be flavoured with a separate flavouring from the Nutricia  range.
",not found,not found,"Orange,Unflavoured"
155,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Monogen,Metabolics,Other,400g,From birth,"Monogen is a Food for Special Medical Purposes for use under medical supervision. Monogen is suitable for use as a sole source of nutrition in infants or a supplementary feed for children over the age of one and adults. Monogen is for the dietary management of disorders requiring a low LCT, high MCT intake, such as:
1. Long chain fatty acid oxidation defects (long chain acyl CoA dehydrogenase deficiency (LCAD) and carnitine palmitoyl transferase deficiency CPTD))
2. Primary and secondary lipoprotein lipase deficiency (hyperlipoproteinaemia type 1)
3. Chylothorax
4. Lymphangiectasia",Must only be used under strict medical supervision. For enteral use only. Essential fatty acid levels should be monitored and additional supplementation given if required.,"The recommended dosage is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a clinician or dietitian only. Each level scoop (5.6g) of powder requires 30ml of water to yield the recommended feed concentration (16.8% w/v). It is recommended to use the mixture directly after preparation. For preparation for older children, please follow guidelines below:
1. Measure out the prescribed amount of Monogen using the scoop provided
2. Add a small amount of the required water
3. Stir with a fork until a smooth paste is formed
4. Continue stirring whilst adding the rest of the required amount of water
Once reconstituted, store in a refrigerator and use within two hours.
",not found,Neutral
156,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,NKH Anamix Infant,Metabolics,Anamix,400g,From birth,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g. breast milk or proprietary infant formula to supply the glycine, fluid and general nutrition requirements of the infant in quantities as prescribed by a clinician or dietitian. Only intended for use by patients with proven non ketotic hyperglycinaemia.","The recommended feed concentration is 15% w/v. i.e. 15g Anamix Infant made up to 100mls with water. Use only the scoop provided. Each level scoop requires 30mls of water to yield the recommended feed concentration (15% w/v). When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using).2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",18 months,not found,Unflavoured
157,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PK Aid-4,Metabolics,500g,From birth,not found,"Must be used under medical supervision. Not intended for use as the sole source of nutrition. For enteral use only. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine, fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian.","The recommended dosage and timing of intake of PK Aid-4 is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. The recommended dilution is 1 to 20 (i.e. 5g of PK Aid-4 plus 100mls of water). To prepare, add a small amount of PK-Aid 4 and stir with a fork until a smooth paste is obtained. Continue stirring whilst adding the remaining volume of water. PK-Aid-4 can be taken as a chilled drink. It can also be taken as a paste, additional water or diluted drinks must be consumed at the same time. PK-Aid 4 can be used as part of a modular feed or added as an amino acid supplement to PKU Anamix Infant in the later stages of weaning. PK-Aid 4 may be also flavoured with a separate flavour from the Nutricia flavour range.  Please note flavouring is not recommended for infants less than six months.When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using).2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",not found,not found,Unflavoured
158,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Anamix First Spoon,Metabolics,Anamix,12.5g,30 x 12.5g,"Must be used under medical supervision. For enteral use only. Suitable for use from the age of six months to five years. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g breast milk, proprietary infant formula or additional sources of protein to supply the phenylalanine fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. ","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. The suggested feed concentration is 10mls of water plus a 12.5g sachet. The consistency of the product can be altered by adding more or less water as required. It is recommended that cooled boiled water be used when preparing the product for patients under the age of one year. This product should be prepared immediately prior to feeding and any remaining product should be discarded if not used within 1 hour.  1. Wash hands thoroughly and clean the preparation area.2. Pour the required amount of powder into a clean bowl.3. Gradually add the required amount of water whilst stirring with a clean feeding spoon. Mix until thickened. This may take several minutes. To alter the consistency, add more or less water as required. ",12 months,not found,Unflavoured
159,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Anamix Infant,Metabolics,Anamix,400g,From birth,"Must be used under medical supervision. For enteral use only. For use in infants and as a supplementary feed in young children. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g breast milk, proprietary infant formula or additional sources of protein to supply the phenylalanine fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. ","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. The recommended feed concentration is 15% w/v. i.e. 15g Anamix Infant made up to 100mls with water. Use only the scoop provided. Each level scoop requires 30mls of water to yield the recommended feed concentration (15% w/v). When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using).2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",18 months,not found,Unflavoured
160,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Anamix Junior,Metabolics,Anamix,36g,30 x 36g,PKU Anamix Junior is indicated for the dietary management of proven phenylketonuria (PKU) in children aged 1 - 10 years. Not intended for use in infants under the age of one year.,"Use under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. These products should not be used as a sole source of protein but must be given in conjunction with a protein source, to supply the phenylalanine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Only intended for use by patients with PKU.","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Pour the required volume of cold water into a glass or cup. Add the prescribed weight of PKU Anamix Junior and stir. The recommended dilution is 100mls of water plus 1 sachet (29g) of PKU Anamix Junior. Best served chilled.",18 months,"Berry,Chocolate,Neutral,Orange,Vanilla"
161,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Anamix Junior LQ,Metabolics,Anamix,125ml,36 x 125ml,For the dietary management of proven phenylketonuria (PKU) in children with aged one to ten years. Not intended for use in infants under the age of one year.,Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. ,"The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Best served chilled and consumed immediately. Shake well before consumption. Water or diluted drinks should be offered / taken at the same time as PKU Anamix Junior LQ. ",12 months,"Berry,Orange"
162,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Lophlex LQ,Metabolics,Lophlex,"62.5ml, 125ml","60 x 62.5ml, 30 x 125ml","For the dietary management of proven phenylketonuria (PKU) in children from 4 years of age and adults, including pregnant women (in conjunction with standard folic acid supplementation). ",Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. Not intended for use in infants under the age of 1 year.,"The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Best served chilled. Shake vigorously before consumption. Water or diluted drinks should be offered / taken at the same time as PKU Lophlex LQ. ",12 months,"Berry,Orange"
163,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Lophlex Powder,Metabolics,Lophlex,27.8g,30 x 27.8g,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. Not suitable for infants under 1 year of age. PKU Lophlex contains only trace amounts of sodium, potassium and chloride.","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Water or diluted drinks should be offered/taken at the same time as Lophlex Po",not found,not found,"Berry,Orange,Unflavoured"
164,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Lophlex Sensation,Metabolics,Lophlex,109g,36 x 109g,"PKU Lophlex Sensation is a Food for Special Medical Purposes for use in the dietary management of proven phenylketonuria (PKU), in children from 4 years and adults, including pregnant women, and must be used under medical supervision.","Ready to eat, spoonable protein substitute. Water or diluted drinks should be offered at the same time.",not found,not found,Berries
165,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,PKU Maxamum,Metabolics,Other,From 8 years,not found,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Not intended for infants or young children.","The recommended dosage is dependent on the age, body weight and medical condition of the patient, and should be determined by a clinician or dietitian only. Paste the prescribed amount of powder with a small amount of water. Gradually stir in the remaining water until the required volume is achieved. Initially, a 1 to 7 dilution is recommended (ie. 100g Maxamum plus 700mls of water or one 50g sachet plus 350ml of water) with a concentration increasing to 1 to 5 (ie 100g Maxamum plus 500mls water or one sachet plus 250mls of water), with increasing tolerance. these dilutions are guidelines only. Maxamum can be taken as a more concentrated drink or paste, however water or diluted drinks should also be taken to counteract high osmolality. Maxamum may be flavoured with a  separate flavouring from the Nutricia range.",not found,not found,"Orange,Unflavoured"
166,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Paediatric Seravit,Metabolics,200g,6 x 200g,From birth,Paediatric Seravit is a Food for Special Medical Purposes and must be used under medical supervision. Suitable from 0-14 years. Pineapple flavour only suitable from 6 months.,Must only be used under medical supervision. Not intended for use as the sole source of nutrition. For enteral use only.,"The daily intake of Paediatric Seravit (Unflavoured) is dependant on the age, bodyweight and medical condition of the patient and should be determined by a clinician or dietitian only.
 1. The usual method of administration for younger infants is to weigh out the required amount of Paediatric Seravit (Unflavoured) and add to the daily formula feed. If the feed is made up three times daily, to divide the Paediatric Seravit into three equal portions and add to each feed.
2. For the older infants and children, Paediatric Seravit (Unflavoured) can be taken as a drink or as a paste. If taken as a paste, water or diluted drinks should be offered at the same time.
3. If preferred, the unflavoured drink or paste may be flavoured with a suitable flavouring from the flavour range.
4. Once reconstituted, Paediatric Seravit (Unfkavoured) should be refrigerated if not for immediate use, and must not be kept longer than 24 hours from time of preparation. Shake or stir immediately.",not found,"Pineapple,Unflavoured"
167,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Phlexy-10 Capsules,Metabolics,200 capsule tub,From 3 years,not found,Must be used under medical supervision. For enteral use only. Not intended for use as the sole source of nutrition. Diet must be supplemented with natural protein and other nutrients in medically prescribed quantities to supply the phenylalanine and general nutrition requirements of the patient. Not recommended for children under one year of age.,Consume as directed. Water or diluted drinks must be taken at the same time.,not found,not found,Unflavoured
168,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Phlexy-10 Drink Mix,Metabolics,30 x 20g,From 1 year,not found,Must be used under medical supervision. For enteral use only. Not intended for use as the sole source of nutrition. Diet must be supplemented with natural protein and other nutrients in medically prescribed quantities to supply the phenylalanine and general nutrition requirements of the patient. Not recommended for children under one year of age. ,Paste the contents of one sachet with a small amount of water. Continue stirring and make up to a final volume of approximately 100mls. Chill if desired and stir again before serving.,not found,not found,"Apple and Blackcurrant,Citrus Burst,Tropical Suprise"
169,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Phlexy-10 Tablets,Metabolics,75 tablet tub,From 8 years,not found,"Must only be used under strict medical supervision. Not intended for use as the sole source of nutrition. Not suitable for those under 8 years of age. For enteral use only. Tablets are high in fibre due to the excipients / carriers present therefore, they should be introduced gradually by the patient, to avoid any gastrointestinal symptoms.","The recommended dosage and timing of intake of Phlexy 10 Tablets is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Water or diluted drinks should be taken with the tablets.",not found,not found,Unflavoured
170,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Phlexy-Vits Powder,Metabolics,Other,30 x 7g,From 11 years,Must only be used under strict medical supervision. Not intended for use as the sole source of nutrition. For enteral use only.,"The recommended dosage of Phlexy-Vits (Powder) is dependent on the age,bodyweight and medical condition of the patient. The suggested dose is 7 grams per day for children over the age of 11 years and adults. The suggested dose may need lowering if vitamins, minerals and trace elements are provided in the diet from other sources. Phlexy-Vits (Powder) is designed for use with the Phlexy-10 System. It can be added to Phlexy-10 Drink Mix or to orange or lemon cordial (not blackcurrant). Mix one sachet of Phlexy-Vits (Powder) with one sachet of dry powdered Phlexy-10 Drink Mix. Add a small amount of water and mix to a smooth paste. Add the remaining water to give a final volume of approximately 100ml. Alternatively, mix one sachet of Phlexy-Vits (Powder) to a smooth paste with a small amount of orange or lemon cordial (approx. 20ml). Dilute with water up to 50ml. The amount of cordial and water used will vary according to taste. Natural discolouration of this product will occur after reconstitution. For best results, consume immediately.
",not found,not found,Unflavoured
171,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Phlexy-Vits Tablets,Metabolics,180 tablets per tub,From 11 years,not found,Phlexy-Vits Tablets are a Food for Special Medical Purposes and must be used under medical supervision. Suitable from 11 years upward.,Must only be used under strict medical supervision. Not intended for use as the sole source of nutrition. Tablet format is not suitable for those under the age of 8 years. For enteral use only.,"The recommended dosage of Phlexy-Vits (Tablets) is dependent on the age, bodyweight and medical condition of the patient. The suggested dose is 5 tablets per day for children over the age of 11 years and adults. The suggested dose may need lowering if vitamins, minerals and trace elements are provided in the diet from other sources. Phlexy-Vits (Tablets) are designed for use with the Phlexy-10 System. ",not found,Unflavoured
172,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Polycal Liquid,Metabolics,Polycal,200ml,24 x 200ml,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: disease related malnutrition, malabsorption states or other conditions requiring fortification with a high or readily available carbohydrate supplement. Polycal Liquid is suitable for patients with renal failure, liver cirrhosis, disaccharide intolerance (without isomaltose intolerance), disorders of amino acid metabolism, and/or whole protein intolerance, or other conditions including proven hypoglycaemia requiring a high energy, low fluid, low electrolyte diet. Polycal Liquid is suitable for patients requiring a fat free or mineral restricted diet. Polycal Liquid is suitable for glucose intolerance tests (113ml of Polycal Liquid provides an equivalent carbohydrate load to a standard 75g dose of anhydrous glucose).",Not suitable as a sole source of nutrition. Only to be used as a supplement to the normal diet. Use with caution in patients with diabetes.,Polycal Liquid is ready to drink and is best served chilled. It can be taken undiluted or diluted.,15 months. Best before date: see top of bottle.,"Neutral,Orange"
173,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Polycal Powder,Metabolics,Polycal,400g,12 x 400g,"For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: disease related malnutrition; malabsorption states or other conditions requiring fortification with a high or readily available carbohydrate supplement. Polycal Powder is suitable for patients with renal failure, liver cirrhosis, disaccharide intolerance (without isomaltose intolerance), disorders of amino acid metabolism, and/or whole protein intolerance or other conditions including proven hypoglycaemia requiring a high energy, low fluid, low electrolyte diet. Polycal Powder is suitable for patients requiring a fat free or mineral restricted diet.",Not suitable as a sole source of nutrition. Only to be used as a supplement to the normal diet. Use with caution in children aged 1-6 years. Use with caution in patients with diabetes.,Polycal Powder dissolves readily in hot and cold drinks. It has a neutral taste and can therefore be added to both sweet and savoury food or drink without significantly altering flavour or texture. It is also suitable for use in cooking. Use only the scoop provided in the packaging.,36 months. Best before date: see bottom of tin.,Unflavoured
174,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,SOD Anamix Infant,Metabolics,Anamix,not found,not found,"This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g. breast milk or infant formula to supply the methionine, cystine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian. Suggested intake: The quantity of feed and the dilution should be determined by a clinician or dietitian only, and is dependent on age, bodyweight and medical condition of the patient. Recommended feed concentration: Each level scoop (5 g) of powder requires 30 ml (approx. 1 fl oz) of water to yield the recommended feed concentration (15% w/v i.e. 15 g of product made up to 100 ml with water). Osmolality at this concentration is 380 mOsmol/kg H2O.","THE HEALTH OF YOUR INFANT DEPENDS ON CAREFULLY FOLLOWING THE DIRECTIONS FOR PREPARATION AND USE. INCORRECT PREPARATION CAN MAKE YOUR BABY ILL.
1. Wash hands thoroughly and clean the preparation area. Sterilise bottles and teats.
2. Boil fresh water for 5 minutes or until an electric kettle switches off. Cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.
3. Fill the scoop provided with powder and level off with a clean, dry knife. Do not press the powder into the scoop. Only use the scoop provided.
4. Add the prescribed number of scoops of powder to the water. Replace the cap on the bottle and shake until the powder dissolves. Before feeding, ensure that the formula is at the correct temperature by placing a few drops on the wrist.
5. Use immediately after reconstitution. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding.
Important: Powdered formula is not sterile. Formula should be prepared immediately prior to feeding. Do not boil formula and do not use a microwave oven to heat.
Dental health warning: Good dental hygiene is important for infants and children, as prolonged or frequent contact of drinks and feeds with teeth increases the risk of tooth decay. Make sure their teeth are cleaned after the last feed at night. Ask your health or dental professional for advice",not found,not found,Unflavoured
175,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Sno Pro,Metabolics,Loprofin,200ml,27 x 200ml,Use under medical supervision. Not suitable as a sole source of nutrition. For enteral use only. Not suitable for lactose free diets.,"The recommended intake of Sno-Pro is dependant on the age, bodyweight and medical condition of the patient.",9 Months,not found,Unflavoured
176,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,Super Soluble Maxijul,Metabolics,Other,"200g, 4 x 132g, 25kg","6 x 200g, 4 x (4 x 132g)","For enteral use only. ACBS approved, prescribable on form FP10 (GP10 in Scotland) for the following indications: for the dietary management of disease related malnutrition, malabsorption state or other conditions requiring fortification with a high or readily available carbohydrate supplement. Super Soluble Maxijul may be used as an energy enhancer in infant formula, tube feeds and sip feeds. Super Soluble Maxijul can also be used as a food fortifier to enhance energy intake in a wide range of conditions requiring a high energy, low fluid diet.",Use under medical supervision. Use with caution in diabetes. Not suitable for use as a sole source of nutrition. Not for parenteral use.,"Super Soluble Maxijul can easily be incorporated into a wide variety of drinks and foods. Super Soluble Maxijul is also useful as an energy enhancer in tube and sip feeds. Recipe ideas are available upon request. To make a solution of Super Soluble Maxijul put the required amount of powder into water and stir briskly with a fork, leave to stand until clear.",not found,Unflavoured
177,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,TYR Anamix Infant,Metabolics,Anamix,400g,From birth,"Must be used under strict medical supervision. For enteral use only. For use in infants and as a supplementary feed in young children. 
Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source e.g breast milk, proprietary infant formula or additional sources of protein to supply the phenylalanine, tyrosine, fluid and general nutrition requirements of the patient in quantities as prescribed by the clinician or dietitian. ","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. The recommended feed concentration is 15% w/v. i.e. 15g Anamix Infant made up to 100mls with water. Use only the scoop provided. Each level scoop requires 30mls of water to yield the recommended feed concentration (15% w/v). When preparing any infant feed, please follow the guidelines below:1. Wash hands thoroughly and clean the preparation area. Sterilise the bottles and teats (if using).2.  Boil fresh water for five minutes and allow to cool for at least 30 minutes so that it feels warm to the wrist. Pour the required amount of water into a sterilised feeding bottle.3. Fill the scoop provided with infant formula and level off with a clean dry knife. Do not press the powder into the scoop. Only use the scoop provided.4. Add the prescribed number of scoops of infant formula to the water. Replace cap on the bottle and shake until powder is dissolved. Before feeding, ensure the formula is at the correct temperature by placing a few drops on the wrist.5. Formula remaining in the bottle after one hour of feeding should be discarded. Formula must not be rewarmed during feeding. ",18 months,not found,Unflavoured
178,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,TYR Anamix Junior,Metabolics,Anamix,30 x 36g,From 1 year,"TYR Anamix Junior is a Food for Special Medical Purposes for the dietary management of tyrosinaemia (TYR) in children aged 1–10 years, and must be used under medical supervision.","Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine, tyrosine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian.",Pour the required volume of cold water into a container. Add the prescribed quantity TYR Anamix Junior and shake until the powder has dissolved. The recommended dilution is one sachet (36g) TYR Anamix Junior made up with 100ml of water to a final volume of approximately 126ml. Water or permitted fluids should be offered at the same time as TYR Anamix Junior to ensure adequate fluid intake. Best served chilled.,18 months,Neutral
179,https://www.nutriciahcp.com/adult/products/XPHEN_TYR_Tyrosidon/,TYR Anamix Junior LQ,Metabolics,Anamix,125ml,36 x 125ml,"Must be used under medical supervision. For enteral use only. Not suitable for use as a sole source of nutrition. This product should not be used as a sole source of protein but must be given in conjunction with a protein source to supply the phenylalanine, tyrosine, fluid and general nutrition requirements of the patient in quantities as prescribed by a clinician or dietitian.","The recommended dosage and timing of intake is dependent on the age, bodyweight and medical condition of the patient, and should be determined by a dietitian or clinician only. Best served chilled and consumed immediately. Shake well before consumption.",12 months,not found,Orange
